MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2016,164,8,COG OPERATING LLC,3/8/2016,Producer,REEVES,44096,0,0,Crude,43,42,1,Tank Battery,Equipment Failure,Other,None,,"SEC 9, BLK C4, PSL, SCOTT, JW, A-3613","CONTAINED INSIDE THE BERM, VAC TRUCKS, AMENDED FROM 25 BBLS LOST",TRUST BUSTER,WOLFBONE (TREND AREA)
2016,149,8,ENERGEN RESOURCES CORPORATION,3/7/2016,Producer,ANDREWS,21930,0,0,Crude,30,25,5,Tank Battery,Corrosion - Rust,Other,None,,"32.194619, -102.692403","REPLACE CORRODED NIPPLE, PICK UP FREESTANDING FLUIDS",BLOCK 10 FUHRMAN-MASCHO UNIT,FUHRMAN-MASCHO
2016,211,8,"PIONEER NATURAL RES. USA, INC.",3/7/2016,Producer,MARTIN,32494,0,0,Crude,190,5,185,Tank Battery,Equipment Failure,Other,None,,"32.229423, -102.069786","VAC TRUCK, EXCAVATED, BLENDED, BIOLOGICAL REMEDIATION AID",MCREYNOLDS -F-,SPRABERRY (TREND AREA)
2016,116,7C,"LAREDO PETROLEUM, INC.",3/6/2016,Producer,REAGAN,17825,0,0,Crude,10,1,9,Tank Battery,Equipment Failure,Other,None,,LANE TRUST D,TRACTOR IMPLEMENT TO REMEDIATE THE IMPACTED SOIL,LANE TRUST-D-,SPRABERRY (TREND AREA)
2016,740,8A,OCCIDENTAL PERMIAN LTD.,3/6/2016,Producer,HOCKLEY,19691,0,0,Crude,100,90,10,Tank Battery,Equipment Failure,Other,None,,"LABOR 22, LEAGUE 42, RAINS CSL","VAC TRUCK, BACKHOE BLADED AREA, REMEDIATION",WEST RKM UNIT,SLAUGHTER
2016,811,8,"CROWNQUEST OPERATING, LLC",3/6/2016,Producer,GLASSCOCK,47972,0,0,Combined,20,15,5,Flow Line,Equipment Failure,Other,None,,"SEC 30, BLK 36, T&P RR CO, LEE, B","VAC TRUCK, SOIL, CALICHE IS BEING CLEANED UP, FLOWLINE REPLACE",PALLADIUM FR 30 UNIT,SPRABERRY (TREND AREA) R 40 EXC
2016,117,7C,"PIONEER NATURAL RES. USA, INC.",3/5/2016,Producer,UPTON,17382,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Installed New Equipment,None,,"31.267146, -101.789984","REMEDIATE IMPACTED SOIL, REPLACE GASKET","UNIVERSITY ""3-19""",SPRABERRY (TREND AREA)
2016,171,8,"PARSLEY ENERGY OPERATIONS, LLC",3/5/2016,Producer,MIDLAND,44816,0,0,Crude,13,10,3,Tank Battery,Equipment Failure,Other,None,,"SEC 1, BLK 38, T-3-S, A-167, T&P RR CO SUR","VAC TRUCK, REMEDIATE, REMOVING SOME OF THE IMPACTED CALICHE","DONOVAN ""G""",SPRABERRY (TREND AREA)
2016,225,8,APACHE CORPORATION,3/4/2016,Producer,WINKLER,13866,0,0,Crude,180,180,0,Tank Battery,Equipment Failure,Other,None,,"31.87999, -103.06439","OIL RECOVERED, REMEDIATION","CAMPBELL, SETH",KEYSTONE (CLEAR FORK)
2016,165,8,"AQUA TERRA PERMIAN, LLC",3/3/2016,Transporter,GLASSCOCK,34934,0,0,Combined,140,60,80,Tank Battery,Human Error - Other,Other,None,,"SEC 7, BLK 33, T&P RR CO SVY","REMOVE, DISPOSAL OF ALL CONTAMINATED SOIL, REPLACED W/ FRESH SOIL ",ARNOLD FARMS LANGE,THREE NINOS (FUSSELMAN)
2016,175,4,"KD ENERGY, LLC",3/2/2016,Producer,DUVAL,0,0,1064,Crude,180,175,5,Tank Battery,Equipment Failure,Other,None,,TANK BATTERY,INSTALLED WTR LEG ON OIL TANKS,PITTS,NO FIELD NAME
2016,220,8A,"UNITEX OIL & GAS, L.L.C.",3/1/2016,Producer,MIDLAND,66873,0,0,Crude,140,88,52,Tank Battery,Equipment Failure,Other,None,,"SEC 1, BLK 9, GJ REIGER SUR","VAC TRUCK, RINSING DIRT WITH FRESH WATER.",FHS UNIT,SHARON RIDGE (1700)
2016,97,3,"STRAND ENERGY, L.C.",3/1/2016,Producer,Austin,24911,0,0,Crude,22,20,2,Tank Battery,Equipment Failure,Other,None,,A. KUYKENDALL SUR A243,"DUG UP, MIXED WITH FERTILIZER, SPRAYED WITH MICRO BLAZE REMEDIATE ",G.C. YELDERMAN,NEW ULM (LWR WILCOX CONS.)
2016,147,3,"H. ROADES, INC.",3/1/2016,Producer,WHARTON,0,189321,0,Crude,23,0,23,Tank Battery,Other,Other,None,,G. HOUSE SUR A28,"NO SPILL, DON'T BELIEVE THE OIL WAS EVER THERE","ROADES G. U. ""A""",MENEFEE (FRIO 5750)
2016,242,8,APACHE CORPORATION,3/1/2016,Producer,WINKLER,13866,0,0,Crude,275,275,0,Tank Battery,Human Error - Other,Other,None,,"31.87999, -103.06439","GOI RECOVERED, BATTERY EQUIPPED WITH IMERVIOUS LINER","CAMPBELL, SETH",KEYSTONE (CLEAR FORK)
2016,169,8,"JETTA OPERATING COMPANY, INC.",2/29/2016,Producer,WARD,42953,0,0,Crude,40,35,5,Tank Battery,Equipment Failure,Other,None,,"BLK 33, SEC 173, H&TC RR CO",VACCUM UP OIL AND WILL REMEDIATE SOIL,BARSTOW 34-173,TWO GEORGES (BONE SPRING)
2016,150,8,ENERGEN RESOURCES CORPORATION,2/27/2016,Producer,HOWARD,2895,0,0,Crude,5,4,1,Tank Battery,Equipment Failure,Other,None,,"32.289453, -101.208867","REPAIRED PRESSURE SWITCH, PICKED UP FREESTANDING FLUIDS",MURRAY,"IATAN, EAST HOWARD"
2016,170,8,ENCANA OIL & GAS(USA) INC.,2/27/2016,Producer,MIDLAND,44918,0,0,Crude,65,60,5,Tank Battery,Equipment Failure,Other,None,,"31.733891318, -102.134399465",DOUBLE D CONSTRUCTION WILL BE CONDUCTING REMEDIAL ACTIVITIES,WINDHAM 39A,SPRABERRY (TREND AREA)
2016,727,3,CTL OIL & GAS CORPORATION,2/27/2016,Producer,LIBERTY,16058,0,0,Crude,8,7,1,Valve,Equipment Failure,Other,None,,"LOTS 2, 3, AND 45, WM DUNCAN LEAGUE, A-28",RECOVERABLE OIL WAS VACUUMED UP AND DISPOSED OF,SUN LOT 45 FEE,"LIBERTY, SOUTH"
2016,176,4,HILCORP ENERGY COMPANY,2/26/2016,Producer,HIDALGO,0,200416,0,Combined,130,130,0,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,MANUEL MARTINEZ POR 74 SUR; ABS 582,"VAC TRUCK, SURCCESSFULLY REPAIRED THE SWD PUMP.","WEST, TEMPLE. W",TABASCO (CONSOLIDATED)
2016,118,3,"JK EXPLORATION & PRODUCTION,INC.",2/26/2016,Producer,GALVESTON,0,224962,0,Crude,9,9,0,Tank Battery,Equipment Failure,Other,None,,"ESTIS, A. A-57","REMEDIATION HAD BEGUN, USED OIL HAWG AND OTHER MATERIALS","TACQUARD, GEORGE ET AL",TOTAL ECLIPSE (UP INTREPID FRIO)
2016,151,8,BURLINGTON RES O & G CO-MIDLAND,2/26/2016,Producer,CRANE,7155,0,0,Crude,14,14,0,Pipe Line,Equipment Failure,Other,None,,"313738.92, 1022948.77","VAC TRUCK, REMEDIATION IN PLACE IN ON GOING","WADDELL, W. N.",WADDELL
2016,208,8A,KINDER MORGAN PRODUCTION CO LLC,2/26/2016,Producer,SCURRY,3137,0,0,Crude,5,2,3,Tank Battery,Corrosion - Rust,Other,None,,716 FM 1611,"VISIBLE OIL WILL BE DREDGED, REMEDIATE THE SPILL",SACROC UNIT,KELLY-SNYDER
2016,184,7C,APACHE CORPORATION,2/26/2016,Producer,UPTON,17037,0,0,Crude,40,35,5,Tank Battery,Equipment Failure,Other,None,,"31.54694, -102.019027","FREE FLUIDS RECOVERED, SOILS TO BE TRATED AND TILLED",CC,SPRABERRY (TREND AREA)
2016,148,8,TREY RESOURCES INC.,2/25/2016,Producer,ANDREWS,26969,0,0,Crude,119,99,20,Tank Battery,Equipment Failure,Other,None,,"PSL A-36, BLK 1","VAC TRUCK, REMOVED FROM BERM AREA, DISPOSAL FACILITY, FRESH DIRT",DOW-HALL,SHAFTER LAKE (SAN ANDRES)
2016,274,3,CRAWFORD HUGHES OPERATING CO.,2/25/2016,Producer,LIBERTY,24707,0,0,Crude,4,0,4,Tank Battery,Equipment Failure,Other,None,,F. HARDIN A-214,"VAC TRUCK, SPREAD OIL ABSORBENT","HUMPHREYS, K.V.H.",HARDIN (Y-12)
2016,198,8,"PIONEER NATURAL RES. USA, INC.",2/25/2016,Producer,MIDLAND,34157,0,0,Crude,15,14,1,Flow Line,Human Error - Other,Other,None,,"31.986849, -101.819043","VAC TRUCK, EXCAVATED, BLENDED, FRESH SOIL, BIOLOGICAL REMEDIATION ",MCCLINTIC -G-,SPRABERRY (TREND AREA)
2016,277,8,CHEVRON U. S. A. INC.,2/25/2016,Producer,MIDLAND,20092,0,0,Crude,8,8,0,Tank Battery,Equipment Failure,Other,None,,BRYANT G DEVONIAN UNIT TANK BATTERY #3,"VAC TRUCK, REMOVED FROM SITE, DISPOSED OF","SCHARBAUER, C., -B- NCT-1","PARKS, N. (PENN.)"
2016,115,7C,HENRY RESOURCES LLC,2/25/2016,Producer,REAGAN,17807,0,0,Crude,8,5,3,Tank Battery,Corrosion - Rust,Other,None,,"SEC 20, BLK 07, UNIVERSITY LANDS","VAC TRUCK, TILLED, REMEDIATED",UNIVKEISHA,SPRABERRY (TREND AREA)
2016,241,8,APACHE CORPORATION,2/25/2016,Producer,GLASSCOCK,40815,0,0,Crude,10,0,10,Flow Line,Equipment Failure,Other,None,,"32.0462, -101.3753","VEGETATION, SURFACE SOIL TREATED, TILLED",REDFISH 56,SPRABERRY (TREND AREA)
2016,114,7C,"PARSLEY ENERGY OPERATIONS, LLC",2/24/2016,Producer,UPTON,17938,0,0,Crude,18,15,3,Tank Battery,Equipment Failure,Other,None,,"SEC 2, A-1 BEACH, P SUR","VAC TRUCK, REMEDIATE IMPACTED AREA, BLENDING ON SITE",TALLEY 2,SPRABERRY (TREND AREA)
2016,158,8,PITTS ENERGY CO.,2/24/2016,Producer,REEVES,23271,0,0,Crude,10,0,10,Flow Line,Corrosion - Rust,Other,None,,"SEC 15, BLK C-3, PUBLIC SCHOOL LAND","BACKHOE, BLENDED, TURNED OVER BLENDED EARTH, SPREAD OVER GROUND","FROST, J.","WAHA, W. (CONSOLIDATED DELAWARE)"
2016,156,8,ENERGEN RESOURCES CORPORATION,2/24/2016,Producer,MIDLAND,47349,0,0,Crude,8,7,1,Pipe Line,Equipment Failure,Repaired Existing Equipment,None,,"32.088425, -101.937198","REPAIR TRUNK LINE, PICK UP FREESTANDING FLUIDS",DICKENSON SN 20-17 01,SPRABERRY (TREND AREA)
2016,143,8,COG OPERATING LLC,2/24/2016,Producer,MIDLAND,39630,0,0,Crude,10,8,2,Tank Battery,Equipment Failure,Other,None,,"SEC 14, BLK 40, T&P RR CO","REPLACED GASKET, WTE WILL BEGIN CLEANUP AND REMEDIATE",PARKS FIELD UNIT 2,PARKS (CONSOLIDATED)
2016,196,8A,TARGA MIDSTREAM SERVICES LLC,2/23/2016,Other,GAINES,0,0,0,Combined,7,5,2,Tank Battery,Corrosion - Rust,Other,None,,"32.56735, -103.02435","CONTAMINATED SOIL REMOVED,SITE RESURFACED, REMEDIATED AREA","BATES, INEZ",NO FIELD NAME
2016,142,8,DIAMONDBACK E&P LLC,2/23/2016,Producer,MARTIN,38980,0,0,Crude,25,24,1,Tank Battery,Equipment Failure,Other,None,,"32.435811, -102.153433","FREED PUMP, FLUSHED OUT TRASH, SOIL REMEDIATION",MABEE BREEDLOVE,SPRABERRY (TREND AREA)
2016,133,8,BRIDGER OIL INC.,2/23/2016,Transporter,WARD,0,0,0,Crude,5,0,5,Tank Battery,Equipment Failure,Other,None,,"32.16509, -102.55103","VAC TRUCK, EXCAVATED, REMEDIATION",BUSH 13-253,NO FIELD NAME
2016,1017,8A,OCCIDENTAL PERMIAN LTD.,2/23/2016,Producer,YOAKUM,18910,0,0,Crude,5,4,1,Tank Battery,Corrosion - Rust,Other,None,,"SEC 891, BLK D, JOHN H GIBSON","VAC TRUCK, REMEDIATION COMPANY REMEDIATE THE SOIL",DENVER UNIT,WASSON
2016,563,7C,"PARSLEY ENERGY OPERATIONS, LLC",2/22/2016,Producer,UPTON,19029,0,0,Crude,8,7,1,Tank Battery,Equipment Failure,Other,None,,"SEC 7, BLK M, A-465, TCRR SUR","VAC TRUCK, REMEDIATE",EARL HANKAMER,LIN (WOLFCAMP)
2016,309,8,"SHERIDAN PRODUCTION COMPANY, LLC",2/22/2016,Producer,ANDREWS,23165,0,0,Crude,60,50,10,Tank Battery,Act of God,Other,None,,"UNIVERSITY CONS XII 19-D, SEC 45, BLK 13, SUR UL","LIGHTNING, ANDREWS FIRE DEPARTMENT RESPONDED, ALLOW TO BURN OUT",UNIVERSITY CONSOLIDATED XII,UNIVERSITY BLOCK 13 (ELLEN.)
2016,591,1,MARATHON OIL EF LLC,2/22/2016,Producer,GONZALES,17016,0,0,Crude,37,5,32,Tank Battery,Corrosion - Rust,Other,None,,"29.385428, -97.344586","EXCAVATED, FLOW LINE CLAMPED, PIGGING/CHEMICAL TREATMENT, IMPLEMEN",PATTERSON DUBOSE,EAGLEVILLE (EAGLE FORD-1)
2016,137,8,OXY USA WTP LP,2/21/2016,Producer,REEVES,40365,0,0,Crude,200,200,0,Tank Battery,Equipment Failure,Other,None,,"SEC 29, BLK 51, T7S, T&P RR CO",RECOVER AND REMEDIATE IN PLACE,CHEVRON MINERALS 29,WOLFBONE (TREND AREA)
2016,141,8,ENERGEN RESOURCES CORPORATION,2/21/2016,Producer,GLASSCOCK,44017,0,0,Crude,15,12,3,Tank Battery,Equipment Failure,Other,None,,"31.92325, -101.275194","PULL FLUIDS OUT OF TANK, PICK UP AS MUCH FREESTANDING FLUID",HORWOOD,"GARDEN CITY, S. (WOLFCAMP)"
2016,252,8,ENCANA OIL & GAS(USA) INC.,2/20/2016,Producer,HOWARD,34389,0,0,Crude,10,10,0,Tank Battery,Equipment Failure,Other,None,,"32.259691, -101.5775617","VAC TRUCK, NO FLUID CAME IN CONTACT WITH THE GROUND, NO CLEAN UP",GUITAR 1,ALFALFA (FUSSELMAN)
2016,134,8,OCCIDENTAL PERMIAN LTD.,2/20/2016,Transporter,WARD,0,0,0,Crude,5,0,5,Tank Battery,Equipment Failure,Other,None,,"31.391021, -103.199246","EXCAVATED, REMEDIATION",BUSH 13-253,NO FIELD NAME
2016,320,9,CITATION OIL & GAS CORP.,2/20/2016,Producer,JACK,0,21342,0,Crude,10,7,3,Tank Battery,Equipment Failure,Other,Creek,COTTONWOOD,"33.35588, -97.95012","VAC TRUCK, ABSORBENT PADS, FRESH WATER, SOIL REMOVAL","COLLIE, ELMER","CRAFTON, WEST (CONGLOMERATE)"
2016,162,8,OXY USA INC.,2/19/2016,Producer,MARTIN,40928,0,0,Crude,16,14,2,Tank Battery,Equipment Failure,Other,None,,"SEC 29, BLK 43, T3N, TMP RR CO",RECOVER AND REMEDIATE IN PLACE,DYER,SPRABERRY (TREND AREA)
2016,157,8,"JETTA OPERATING COMPANY, INC.",2/19/2016,Producer,WARD,38172,0,0,Crude,5,2,3,Tank Battery,Equipment Failure,Other,None,,H & TC RR CO BLK 33,"VAC TRUCK, 9 YARDS OF CALICHE WAS REMOVED",BARSTOW 44,SCOTT (CHERRY CANYON)
2016,135,8,CENTURION PIPELINE L.P.,2/19/2016,Transporter,MARTIN,0,0,0,Crude,8,5,3,Tank Battery,Equipment Failure,Other,None,,"SEC 4, BLK 39, T1S, T&PRR CO",BLENDED WITH CLEAN SOILS,BUSH 13-253,NO FIELD NAME
2016,267,10,"CHAPARRAL ENERGY, L.L.C.",2/18/2016,Producer,OCHILTREE,2959,0,0,Crude,20,15,5,Tank Battery,Equipment Failure,Other,None,,"SEC 13, BLK 4T-T&NO RR CO SVY A-440","EQUIPMENT CLEANED OFF, NATIVE SOIL, OIL ABSORB, TILLED,",FARNSWORTH UNIT,FARNSWORTH (MORROW UPPER)
2016,197,8,TRAFIGURA TRADING LLC,2/18/2016,Transporter,GLASSCOCK,0,0,0,Crude,65,30,35,Tank Battery,Equipment Failure,Other,None,,OFFLOAD STATION,ENVIRO CLEAN ON SITE,"BATES, INEZ",NO FIELD NAME
2016,113,7C,"AMERICAN ENERGY-PERM BASIN, LLC",2/18/2016,Producer,REAGAN,19224,0,0,Crude,54,53,1,Tank Battery,Equipment Failure,Other,None,,"SEC 184, BLK 1, SUR T&P RR CO","ALL FLUID WAS IN A LINED CONTAINMENT, NO LOSS INTO SOIL",TUCKER UNIT 1 RE 1 184,LIN (WOLFCAMP)
2016,159,8,"CROWNQUEST OPERATING, LLC",2/18/2016,Producer,HOWARD,42213,0,0,Crude,50,40,10,Tank Battery,Equipment Failure,Other,None,,"SEC 22, BLK A, BAUER & COCKRELL SUR","VAC TRUCK, GAUGE FIXED,",GUITAR GALUSHA,SPRABERRY (TREND AREA)
2016,167,8,XTO ENERGY INC.,2/17/2016,Producer,ANDREWS,17503,0,0,Crude,8,5,3,Tank Battery,Equipment Failure,Other,None,,"SEC 13, BLK A-35, PSL SUR","FLUID PICKED UP, LINE WAS CLAMPED, PLANS TO CHANGE OUT 40 JTS",MEANS /SAN ANDRES/ UNIT,MEANS
2016,119,8,COG OPERATING LLC,2/17/2016,Producer,MIDLAND,39630,0,0,Crude,100,90,10,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,"SEC 11, ABS 874, C.F. O'NEAL SUR","REPAIRING ALARM, CLEANUP AND REMEDIATE SITE",PARKS FIELD UNIT 2,PARKS (CONSOLIDATED)
2016,686,8,CALLON PETROLEUM OPERATING CO,2/16/2016,Producer,MIDLAND,47079,0,0,Crude,16,15,1,Tank Battery,Equipment Failure,Other,None,,"SEC 1, BLK 41, T2S, T&P RR CO","ISOLATED LINE, RECOVER FLUID,",KENDRA-AMANDA PSA 2,SPRABERRY (TREND AREA)
2016,319,8,MEMORIAL PRODUCTION OPER. LLC,2/16/2016,Producer,LOVING,43491,0,0,Combined,325,300,25,Tank Battery,Equipment Failure,Installed New Equipment,None,,"31.573000, -103.29400","CONTANINED IN FIREWALL, VAC, RESURFACE, NIPPLE REPLACED","BRUNSON, GLENN 9-26",PINAL DOME (DELAWARE)
2016,209,8A,SANTO OPERATING LLC,2/16/2016,Producer,SCURRY,47578,0,0,Crude,14,0,14,Tank Battery,Theft,Other,None,,"30.7339940, -102.4511630",COMBO LOCKS PLACED ON TANKS,SACROC UNIT,NO FIELD NAME
2016,138,8A,"WALSH PETROLEUM, INC.",2/16/2016,Producer,YOAKUM,69170,0,0,Crude,25,22,3,Tank Battery,Equipment Failure,Other,None,,"SEC 477, BLK D, J.H. GIBSON SUR","PICKED UP LIQUIDS, BCC CONTACTED FOR DIRT REMEDIATION",COY LOWE,"BRAHANEY, EAST (SAN ANDRES)"
2016,63,6,SHELBY OPERATING COMPANY,2/15/2016,Producer,PANOLA,0,234414,0,Crude,43,0,43,Tank Battery,Act of God,Other,None,,"511 NELLEGAN, W",OIL BURNED IN FIRE,EDGAR,BETHANY (TRAVIS PEAK CONS.)
2016,127,8,ENERGEN RESOURCES CORPORATION,2/15/2016,Producer,MITCHELL,20831,0,0,Crude,6,5,1,Valve,Equipment Failure,Repaired Existing Equipment,None,,"32.402122, -101.052797","REPAIRED FLOWLINE, PICKED UP FREESTANDING FLUIDS",NORTH WESTBROOK UNIT,WESTBROOK
2016,100,6,CL&F OPERATING LLC,2/15/2016,Other,RUSK,0,156289,0,Combined,110,0,110,Tank Battery,Act of God,Installed New Equipment,None,,JOHN WALLING SURVEY A-42,"INSTALL NEW TANK BATTERY SYSTEM, RESTORE LOCATION",HAYGOOD,OAK HILL (COTTON VALLEY)
2016,136,8,"FORGE ENERGY, LLC",2/15/2016,Producer,ANDREWS,44069,0,0,Crude,37,35,2,Tank Battery,Equipment Failure,Other,None,,"SEC 8, BLK A-36, PSL SUR",WILL BE REMOVED OR REMEDIATED,FISHER 8,"SHAFTER LAKE, N. (SAN ANDRES)"
2016,128,8,ENERGEN RESOURCES CORPORATION,2/14/2016,Producer,MARTIN,44321,0,0,Crude,55,53,2,Tank Battery,Equipment Failure,Installed New Equipment,None,,"32.492005, -101.770953","REPAIR EXTERNAL TANK GAUGE, PICK UP FREESTANDING FLUIDS",ACKERLY BARBER 19,SPRABERRY (TREND AREA)
2016,92,5,SUNOCO PIPELINE L.P.,2/14/2016,Transporter,NAVARRO,0,0,0,Crude,195,175,20,Tank Battery,Corrosion - Rust,Other,None,,BULK STORAGE TANK FARM,"VAC TRUCK, REMEDIATED ONSITE.",EATON,NO FIELD NAME
2016,240,8,APACHE CORPORATION,2/13/2016,Producer,GLASSCOCK,43624,0,0,Crude,7,0,7,Tank Battery,Equipment Failure,Other,None,,"31.9784, -101.4707","FLUIDS RECOVERED, VEGETATION, SURFACE SOIL TREATED, TILLED",SQUIRE,JAILHOUSE (FUSSELMAN)
2016,183,7C,CALLON PETROLEUM OPERATING CO,2/13/2016,Producer,UPTON,17203,0,0,Crude,25,18,7,Valve,Equipment Failure,Other,None,,"SEC 3, BLK G, G.C. & S.F. RR CO ABS 179","VAC TRUCK, REMEDIATION",NEAL,SPRABERRY (TREND AREA)
2016,140,8,HUNT OIL COMPANY,2/13/2016,Producer,GLASSCOCK,6387,0,0,Crude,33,29,4,Tank Battery,Equipment Failure,Other,None,,"SEC 34, BLK 36, T-4-S, SUR, T&P RR CO","VAC TRUCK, REMEDIATION",MEADORS,SPRABERRY (TREND AREA)
2016,112,7C,"EP ENERGY E&P COMPANY, L.P.",2/12/2016,Transporter,CROCKETT,0,167981,0,Crude,8,6,2,Pipe Line,Human Error - Other,Other,None,,UNIVERSITY LANDS,"VAC TRUCK, SOIL BEING REMEDIATED ON SITE",UNIVERSITY 48,NO FIELD NAME
2016,505,8A,"HOLLY ENERGY PARTNERS-OP, L.P.",2/12/2016,Transporter,HOCKLEY,0,0,0,Crude,70,50,20,Pipe Line,Equipment Failure,Other,None,,CRUDE OIL AT TX FM 41 & 303,"VAC TRUCK, CONSTRUCT SOIL BERMS, IMPACTED SOIL REMOVED, REMEDIATE ",SAPPHIRE STATE C20-12,NO FIELD NAME
2016,265,7C,"BROAD OAK ENERGY II, LLC",2/11/2016,Producer,IRION,18322,0,0,Crude,20,5,15,Flow Line,Equipment Failure,Other,None,,"31.257656, -101.008618","RECOVERED STANDING FLUIDS, EXCAVATING IMPACTED SOIL, REMEDIATE",FARMAR A,LIN (WOLFCAMP)
2016,233,8,"RELIANCE GATHERING, LLC",2/11/2016,Transporter,ANDREWS,0,0,0,Crude,40,35,5,Tank Battery,Equipment Failure,Other,None,,"SEC 13, BLK 8, UNIVERSITY LANDS SUR","REPAIRED, REMEDAITION, MIXING AND BLENDING SOIL IN PLACE","O DANIEL, E. T.",NO FIELD NAME
2016,93,10,SUNOCO PIPELINE L.P.,2/11/2016,Transporter,CHILDRESS,0,0,0,Crude,20,2,18,Pipe Line,Corrosion - Rust,Other,None,,"34.32184, -100.24492","VAC TRUCK, EXCAVATED AND REMEDIATED ON SITE",EATON,NO FIELD NAME
2016,111,7C,"AMERICAN ENERGY-PERM BASIN, LLC",2/11/2016,Producer,REAGAN,18110,0,0,Crude,8,7,1,Tank Battery,Equipment Failure,Other,None,,"SEC 7, BLK 48, SUR UNIVERSITY LANDS","VAC TRUCK, ROUSTABOUT CREWS, OIL GATOR, BLEND, NATURAL REMEDIATION",UNIVERSITY 48,LIN (WOLFCAMP)
2016,155,8,"DISCOVERY OPERATING, INC.",2/11/2016,Producer,ANDREWS,36513,0,0,Crude,20,19,1,Tank Battery,Equipment Failure,Other,None,,"SEC 3, BLK 11, ULS SUR","VAC TRUCK, DUG OUT, BACKHOE, DILUTEDE, MIX WITH CLEAN SOIL",ANDREWS -3-,MARTIN (CONSOLIDATED)
2016,172,10,"LINN OPERATING, INC.",2/11/2016,Producer,MOORE,1347,0,0,Crude,40,39,1,Tank Battery,Equipment Failure,Other,None,,"BLK M16, AB&M SUR","GROUND TILLED, REMEDIATION MATERIAL APPLIED",FULLER,PANHANDLE MOORE COUNTY FIELD
2016,110,7C,HENRY RESOURCES LLC,2/11/2016,Producer,REAGAN,18979,0,0,Crude,30,25,5,Tank Battery,Equipment Failure,Other,None,,"SEC 02, BLK 06, UNIVERSITY LANDS","VAC TRUCK, TILLED, REMEDIATED",UNIVTARA,SPRABERRY (TREND AREA)
2016,126,8,ENERGEN RESOURCES CORPORATION,2/10/2016,Producer,WARD,46849,0,0,Crude,16,15,1,Tank Battery,Equipment Failure,Other,None,,"31.569349, -103.186067","RETURN POWER, PICK UP FREESTANDING FLUIDS",UNIVERSITY 24-17,PHANTOM (WOLFCAMP)
2016,94,10,"SAMSON LONE STAR, LLC",2/10/2016,Producer,LIPSCOMB,0,31110,0,Combined,16,0,16,Tank Battery,Corrosion - Rust,Other,None,,"SEC 956, BLK 43, H&TC RR CO","REPLACED CORRODED SWEDGE, REMEDIATED THE AFFECTED AREA",FILE UNIT,LIPSCOMB (CLEVELAND)
2016,154,8,OXY USA INC.,2/10/2016,Producer,MARTIN,38792,0,0,Crude,22,20,2,Tank Battery,Corrosion - Rust,Other,None,,"SEC 10, BLK 39, T1N, G&MMB&A",RECOVER AND REMEDIATE IN PLACE,MABEE 139,SPRABERRY (TREND AREA)
2016,109,7C,DIAMONDBACK E&P LLC,2/10/2016,Producer,UPTON,18214,0,0,Crude,25,25,0,Tank Battery,Corrosion - Rust,Repaired Existing Equipment,None,,"31.2923323, -101.939625","REPLACED JOINT, REMEDIATION IN PROGRESS",NEAL B UNIT 8,SPRABERRY (TREND AREA)
2016,139,8,OXY USA WTP LP,2/10/2016,Producer,REEVES,41945,0,0,Crude,5,5,0,Tank Battery,Equipment Failure,Other,None,,"SEC 25, BLK 50, T7S, T&P RR CO",RECOVER AND REMEDIATE IN PLACE,"VJ RANCH-SABLE ""25""",WOLFBONE (TREND AREA)
2016,201,8,ENCANA OIL & GAS(USA) INC.,2/9/2016,Producer,HOWARD,41989,0,0,Crude,28,25,3,Tank Battery,Equipment Failure,Other,None,,"32.308901, -101.5643143","VAC TRUCK, DIRT WORKS LLC WILL BE PERFORMING THE CLEAN UP",GUTHRIE 15,SPRABERRY (TREND AREA)
2016,69,8,"BC OPERATING, INC.",2/9/2016,Producer,ECTOR,22851,0,0,Crude,45,0,45,Tank Battery,Equipment Failure,Other,None,,"SEC 5, BLK 43, T-1-N, T&P RR CO","REMOVING DAMAGED EQUIPMENT & CONTAMINATED SOIL, REMEDIATION","HOLT, O. B. ""A""","COWDEN, NORTH"
2016,173,10,"TRADITIONS OIL & GAS, LLC",2/9/2016,Producer,HUTCHINSON,903,0,0,Crude,50,0,50,Tank Battery,Theft,Other,None,,"SEC 7, BLK M-21, TC RR SUR",STOLEN,PITTS,PANHANDLE HUTCHINSON COUNTY FLD.
2016,166,8,"PLAINS MARKETING, L.P.",2/9/2016,Transporter,MARTIN,0,0,0,Crude,29,7,22,Pump Station or Terminal,Company Human Error,Other,None,,"32.27227, -101.920471",BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,ARNOLD FARMS LANGE,NO FIELD NAME
2016,124,8,"RESOLUTE NATURAL RES. CO., LLC",2/9/2016,Producer,REEVES,47385,0,0,Crude,30,30,0,Tank Battery,Equipment Failure,Other,None,,"31.64999, 103.92111","VAC TRUCK, OIL RETURNED TO PRODUCTION TANK",JOLLY,PHANTOM (WOLFCAMP)
